Site,Subregion,Longitude,Latitude,date,dhw
O1247,Middle Keys,-81.22076,24.59255,2015-12-23,0
O1247,Middle Keys,-81.22076,24.59255,2015-12-24,0
O1247,Middle Keys,-81.22076,24.59255,2015-12-25,0
O1247,Middle Keys,-81.22076,24.59255,2015-12-26,0
O1247,Middle Keys,-81.22076,24.59255,2015-12-27,0
O1247,Middle Keys,-81.22076,24.59255,2015-12-28,0
O1247,Middle Keys,-81.22076,24.59255,2015-12-29,0
O1247,Middle Keys,-81.22076,24.59255,2015-12-30,0
O1247,Middle Keys,-81.22076,24.59255,2015-12-31,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-01,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-02,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-03,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-04,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-05,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-06,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-07,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-08,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-09,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-10,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-11,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-12,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-13,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-14,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-15,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-16,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-17,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-18,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-19,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-20,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-21,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-22,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-23,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-24,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-25,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-26,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-27,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-28,0
O2195,Middle Keys,-81.25227,24.58613,2015-06-29,0.17
O2195,Middle Keys,-81.25227,24.58613,2015-06-30,0.35000000000000003
O2195,Middle Keys,-81.25227,24.58613,2015-07-01,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-02,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-03,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-04,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-05,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-06,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-07,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-08,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-09,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-10,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-11,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-12,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-13,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-14,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-15,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-16,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-17,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-18,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-19,0.52
O2195,Middle Keys,-81.25227,24.58613,2015-07-20,0.67
O2195,Middle Keys,-81.25227,24.58613,2015-07-21,0.85
O2195,Middle Keys,-81.25227,24.58613,2015-07-22,1.04
O2195,Middle Keys,-81.25227,24.58613,2015-07-23,1.27
O2195,Middle Keys,-81.25227,24.58613,2015-07-24,1.5
O2195,Middle Keys,-81.25227,24.58613,2015-07-25,1.69
O2195,Middle Keys,-81.25227,24.58613,2015-07-26,1.86
O2195,Middle Keys,-81.25227,24.58613,2015-07-27,1.86
O2195,Middle Keys,-81.25227,24.58613,2015-07-28,1.86
O2195,Middle Keys,-81.25227,24.58613,2015-07-29,1.86
O2195,Middle Keys,-81.25227,24.58613,2015-07-30,1.86
O2195,Middle Keys,-81.25227,24.58613,2015-07-31,1.86
O2195,Middle Keys,-81.25227,24.58613,2015-08-01,1.86
O2195,Middle Keys,-81.25227,24.58613,2015-08-02,1.86
O2195,Middle Keys,-81.25227,24.58613,2015-08-03,2
O2195,Middle Keys,-81.25227,24.58613,2015-08-04,2
O2195,Middle Keys,-81.25227,24.58613,2015-08-05,2
O2195,Middle Keys,-81.25227,24.58613,2015-08-06,2
O2195,Middle Keys,-81.25227,24.58613,2015-08-07,2
O2195,Middle Keys,-81.25227,24.58613,2015-08-08,2.16
O2195,Middle Keys,-81.25227,24.58613,2015-08-09,2.34
O2195,Middle Keys,-81.25227,24.58613,2015-08-10,2.5500000000000003
O2195,Middle Keys,-81.25227,24.58613,2015-08-11,2.8000000000000003
O2195,Middle Keys,-81.25227,24.58613,2015-08-12,3.06
O2195,Middle Keys,-81.25227,24.58613,2015-08-13,3.34
O2195,Middle Keys,-81.25227,24.58613,2015-08-14,3.6
O2195,Middle Keys,-81.25227,24.58613,2015-08-15,3.85
O2195,Middle Keys,-81.25227,24.58613,2015-08-16,4.04
O2195,Middle Keys,-81.25227,24.58613,2015-08-17,4.2
O2195,Middle Keys,-81.25227,24.58613,2015-08-18,4.2
O2195,Middle Keys,-81.25227,24.58613,2015-08-19,4.2
O2195,Middle Keys,-81.25227,24.58613,2015-08-20,4.2
O2195,Middle Keys,-81.25227,24.58613,2015-08-21,4.37
O2195,Middle Keys,-81.25227,24.58613,2015-08-22,4.59
O2195,Middle Keys,-81.25227,24.58613,2015-08-23,4.78
O2195,Middle Keys,-81.25227,24.58613,2015-08-24,4.98
O2195,Middle Keys,-81.25227,24.58613,2015-08-25,5.22
O2195,Middle Keys,-81.25227,24.58613,2015-08-26,5.44
O2195,Middle Keys,-81.25227,24.58613,2015-08-27,5.63
O2195,Middle Keys,-81.25227,24.58613,2015-08-28,5.8100000000000005
O2195,Middle Keys,-81.25227,24.58613,2015-08-29,5.97
O2195,Middle Keys,-81.25227,24.58613,2015-08-30,5.97
O2195,Middle Keys,-81.25227,24.58613,2015-08-31,5.97
O2195,Middle Keys,-81.25227,24.58613,2015-09-01,5.97
O2195,Middle Keys,-81.25227,24.58613,2015-09-02,5.97
O2195,Middle Keys,-81.25227,24.58613,2015-09-03,5.97
O2195,Middle Keys,-81.25227,24.58613,2015-09-04,6.11
O2195,Middle Keys,-81.25227,24.58613,2015-09-05,6.29
O2195,Middle Keys,-81.25227,24.58613,2015-09-06,6.5
O2195,Middle Keys,-81.25227,24.58613,2015-09-07,6.71
O2195,Middle Keys,-81.25227,24.58613,2015-09-08,6.890000000000001
O2195,Middle Keys,-81.25227,24.58613,2015-09-09,7.05
O2195,Middle Keys,-81.25227,24.58613,2015-09-10,7.2
O2195,Middle Keys,-81.25227,24.58613,2015-09-11,7.2
O2195,Middle Keys,-81.25227,24.58613,2015-09-12,7.2
O2195,Middle Keys,-81.25227,24.58613,2015-09-13,7.37
O2195,Middle Keys,-81.25227,24.58613,2015-09-14,7.5200000000000005
O2195,Middle Keys,-81.25227,24.58613,2015-09-15,7.5200000000000005
O2195,Middle Keys,-81.25227,24.58613,2015-09-16,7.5200000000000005
O2195,Middle Keys,-81.25227,24.58613,2015-09-17,7.5200000000000005
O2195,Middle Keys,-81.25227,24.58613,2015-09-18,7.5200000000000005
O2195,Middle Keys,-81.25227,24.58613,2015-09-19,7.5200000000000005
O2195,Middle Keys,-81.25227,24.58613,2015-09-20,7.5200000000000005
O2195,Middle Keys,-81.25227,24.58613,2015-09-21,7.3500000000000005
O2195,Middle Keys,-81.25227,24.58613,2015-09-22,7.17
O2195,Middle Keys,-81.25227,24.58613,2015-09-23,7
O2195,Middle Keys,-81.25227,24.58613,2015-09-24,7
O2195,Middle Keys,-81.25227,24.58613,2015-09-25,7
O2195,Middle Keys,-81.25227,24.58613,2015-09-26,7
O2195,Middle Keys,-81.25227,24.58613,2015-09-27,7
O2195,Middle Keys,-81.25227,24.58613,2015-09-28,7
O2195,Middle Keys,-81.25227,24.58613,2015-09-29,7
O2195,Middle Keys,-81.25227,24.58613,2015-09-30,7
O2195,Middle Keys,-81.25227,24.58613,2015-10-01,7
O2195,Middle Keys,-81.25227,24.58613,2015-10-02,7
O2195,Middle Keys,-81.25227,24.58613,2015-10-03,7
O2195,Middle Keys,-81.25227,24.58613,2015-10-04,7
O2195,Middle Keys,-81.25227,24.58613,2015-10-05,7
O2195,Middle Keys,-81.25227,24.58613,2015-10-06,7
O2195,Middle Keys,-81.25227,24.58613,2015-10-07,7
O2195,Middle Keys,-81.25227,24.58613,2015-10-08,7
O2195,Middle Keys,-81.25227,24.58613,2015-10-09,7
O2195,Middle Keys,-81.25227,24.58613,2015-10-10,7
O2195,Middle Keys,-81.25227,24.58613,2015-10-11,7
O2195,Middle Keys,-81.25227,24.58613,2015-10-12,6.8500000000000005
O2195,Middle Keys,-81.25227,24.58613,2015-10-13,6.67
O2195,Middle Keys,-81.25227,24.58613,2015-10-14,6.48
O2195,Middle Keys,-81.25227,24.58613,2015-10-15,6.25
O2195,Middle Keys,-81.25227,24.58613,2015-10-16,6.0200000000000005
O2195,Middle Keys,-81.25227,24.58613,2015-10-17,5.83
O2195,Middle Keys,-81.25227,24.58613,2015-10-18,5.66
O2195,Middle Keys,-81.25227,24.58613,2015-10-19,5.66
O2195,Middle Keys,-81.25227,24.58613,2015-10-20,5.66
O2195,Middle Keys,-81.25227,24.58613,2015-10-21,5.66
O2195,Middle Keys,-81.25227,24.58613,2015-10-22,5.66
O2195,Middle Keys,-81.25227,24.58613,2015-10-23,5.66
O2195,Middle Keys,-81.25227,24.58613,2015-10-24,5.66
O2195,Middle Keys,-81.25227,24.58613,2015-10-25,5.66
O2195,Middle Keys,-81.25227,24.58613,2015-10-26,5.5200000000000005
O2195,Middle Keys,-81.25227,24.58613,2015-10-27,5.5200000000000005
O2195,Middle Keys,-81.25227,24.58613,2015-10-28,5.5200000000000005
O2195,Middle Keys,-81.25227,24.58613,2015-10-29,5.5200000000000005
O2195,Middle Keys,-81.25227,24.58613,2015-10-30,5.5200000000000005
O2195,Middle Keys,-81.25227,24.58613,2015-10-31,5.36
O2195,Middle Keys,-81.25227,24.58613,2015-11-01,5.18
O2195,Middle Keys,-81.25227,24.58613,2015-11-02,4.97
O2195,Middle Keys,-81.25227,24.58613,2015-11-03,4.72
O2195,Middle Keys,-81.25227,24.58613,2015-11-04,4.46
O2195,Middle Keys,-81.25227,24.58613,2015-11-05,4.18
O2195,Middle Keys,-81.25227,24.58613,2015-11-06,3.92
O2195,Middle Keys,-81.25227,24.58613,2015-11-07,3.67
O2195,Middle Keys,-81.25227,24.58613,2015-11-08,3.48
O2195,Middle Keys,-81.25227,24.58613,2015-11-09,3.3200000000000003
O2195,Middle Keys,-81.25227,24.58613,2015-11-10,3.3200000000000003
O2195,Middle Keys,-81.25227,24.58613,2015-11-11,3.3200000000000003
O2195,Middle Keys,-81.25227,24.58613,2015-11-12,3.3200000000000003
O2195,Middle Keys,-81.25227,24.58613,2015-11-13,3.15
O2195,Middle Keys,-81.25227,24.58613,2015-11-14,2.93
O2195,Middle Keys,-81.25227,24.58613,2015-11-15,2.74
O2195,Middle Keys,-81.25227,24.58613,2015-11-16,2.54
O2195,Middle Keys,-81.25227,24.58613,2015-11-17,2.3000000000000003
O2195,Middle Keys,-81.25227,24.58613,2015-11-18,2.08
O2195,Middle Keys,-81.25227,24.58613,2015-11-19,1.8900000000000001
O2195,Middle Keys,-81.25227,24.58613,2015-11-20,1.71
O2195,Middle Keys,-81.25227,24.58613,2015-11-21,1.55
O2195,Middle Keys,-81.25227,24.58613,2015-11-22,1.55
O2195,Middle Keys,-81.25227,24.58613,2015-11-23,1.55
O2195,Middle Keys,-81.25227,24.58613,2015-11-24,1.55
O2195,Middle Keys,-81.25227,24.58613,2015-11-25,1.55
O2195,Middle Keys,-81.25227,24.58613,2015-11-26,1.55
O2195,Middle Keys,-81.25227,24.58613,2015-11-27,1.41
O2195,Middle Keys,-81.25227,24.58613,2015-11-28,1.23
O2195,Middle Keys,-81.25227,24.58613,2015-11-29,1.02
O2195,Middle Keys,-81.25227,24.58613,2015-11-30,0.81
O2195,Middle Keys,-81.25227,24.58613,2015-12-01,0.63
O2195,Middle Keys,-81.25227,24.58613,2015-12-02,0.47000000000000003
O2195,Middle Keys,-81.25227,24.58613,2015-12-03,0.32
O2195,Middle Keys,-81.25227,24.58613,2015-12-04,0.32
O2195,Middle Keys,-81.25227,24.58613,2015-12-05,0.32
O2195,Middle Keys,-81.25227,24.58613,2015-12-06,0.15
O2195,Middle Keys,-81.25227,24.58613,2015-12-07,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-08,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-09,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-10,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-11,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-12,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-13,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-14,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-15,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-16,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-17,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-18,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-19,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-20,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-21,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-22,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-23,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-24,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-25,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-26,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-27,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-28,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-29,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-30,0
O2195,Middle Keys,-81.25227,24.58613,2015-12-31,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-01,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-02,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-03,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-04,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-05,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-06,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-07,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-08,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-09,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-10,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-11,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-12,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-13,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-14,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-15,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-16,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-17,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-18,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-19,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-20,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-21,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-22,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-23,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-24,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-25,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-26,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-27,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-28,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-29,0
O2233,Lower Keys,-81.93091,24.44896,2015-06-30,0
O2233,Lower Keys,-81.93091,24.44896,2015-07-01,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-02,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-03,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-04,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-05,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-06,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-07,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-08,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-09,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-10,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-11,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-12,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-13,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-14,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-15,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-16,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-17,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-18,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-19,0.15
O2233,Lower Keys,-81.93091,24.44896,2015-07-20,0.3
O2233,Lower Keys,-81.93091,24.44896,2015-07-21,0.48
O2233,Lower Keys,-81.93091,24.44896,2015-07-22,0.72
O2233,Lower Keys,-81.93091,24.44896,2015-07-23,0.99
O2233,Lower Keys,-81.93091,24.44896,2015-07-24,1.23
O2233,Lower Keys,-81.93091,24.44896,2015-07-25,1.45
O2233,Lower Keys,-81.93091,24.44896,2015-07-26,1.6500000000000001
O2233,Lower Keys,-81.93091,24.44896,2015-07-27,1.6500000000000001
O2233,Lower Keys,-81.93091,24.44896,2015-07-28,1.6500000000000001
O2233,Lower Keys,-81.93091,24.44896,2015-07-29,1.6500000000000001
O2233,Lower Keys,-81.93091,24.44896,2015-07-30,1.6500000000000001
O2233,Lower Keys,-81.93091,24.44896,2015-07-31,1.6500000000000001
O2233,Lower Keys,-81.93091,24.44896,2015-08-01,1.6500000000000001
O2233,Lower Keys,-81.93091,24.44896,2015-08-02,1.6500000000000001
O2233,Lower Keys,-81.93091,24.44896,2015-08-03,1.6500000000000001
O2233,Lower Keys,-81.93091,24.44896,2015-08-04,1.8
O2233,Lower Keys,-81.93091,24.44896,2015-08-05,1.8
O2233,Lower Keys,-81.93091,24.44896,2015-08-06,1.8
O2233,Lower Keys,-81.93091,24.44896,2015-08-07,1.8
O2233,Lower Keys,-81.93091,24.44896,2015-08-08,1.8
O2233,Lower Keys,-81.93091,24.44896,2015-08-09,1.94
O2233,Lower Keys,-81.93091,24.44896,2015-08-10,2.14
O2233,Lower Keys,-81.93091,24.44896,2015-08-11,2.37
O2233,Lower Keys,-81.93091,24.44896,2015-08-12,2.61
O2233,Lower Keys,-81.93091,24.44896,2015-08-13,2.85
O2233,Lower Keys,-81.93091,24.44896,2015-08-14,3.1
O2233,Lower Keys,-81.93091,24.44896,2015-08-15,3.36
O2233,Lower Keys,-81.93091,24.44896,2015-08-16,3.56
O2233,Lower Keys,-81.93091,24.44896,2015-08-17,3.73
O2233,Lower Keys,-81.93091,24.44896,2015-08-18,3.88
O2233,Lower Keys,-81.93091,24.44896,2015-08-19,4.04
O2233,Lower Keys,-81.93091,24.44896,2015-08-20,4.19
O2233,Lower Keys,-81.93091,24.44896,2015-08-21,4.39
O2233,Lower Keys,-81.93091,24.44896,2015-08-22,4.61
O2233,Lower Keys,-81.93091,24.44896,2015-08-23,4.83
O2233,Lower Keys,-81.93091,24.44896,2015-08-24,5.07
O2233,Lower Keys,-81.93091,24.44896,2015-08-25,5.32
O2233,Lower Keys,-81.93091,24.44896,2015-08-26,5.58
O2233,Lower Keys,-81.93091,24.44896,2015-08-27,5.79
O2233,Lower Keys,-81.93091,24.44896,2015-08-28,5.98
O2233,Lower Keys,-81.93091,24.44896,2015-08-29,6.140000000000001
O2233,Lower Keys,-81.93091,24.44896,2015-08-30,6.140000000000001
O2233,Lower Keys,-81.93091,24.44896,2015-08-31,6.140000000000001
O2233,Lower Keys,-81.93091,24.44896,2015-09-01,6.140000000000001
O2233,Lower Keys,-81.93091,24.44896,2015-09-02,6.140000000000001
O2233,Lower Keys,-81.93091,24.44896,2015-09-03,6.3
O2233,Lower Keys,-81.93091,24.44896,2015-09-04,6.46
O2233,Lower Keys,-81.93091,24.44896,2015-09-05,6.69
O2233,Lower Keys,-81.93091,24.44896,2015-09-06,6.96
O2233,Lower Keys,-81.93091,24.44896,2015-09-07,7.17
O2233,Lower Keys,-81.93091,24.44896,2015-09-08,7.38
O2233,Lower Keys,-81.93091,24.44896,2015-09-09,7.59
O2233,Lower Keys,-81.93091,24.44896,2015-09-10,7.78
O2233,Lower Keys,-81.93091,24.44896,2015-09-11,7.96
O2233,Lower Keys,-81.93091,24.44896,2015-09-12,8.15
O2233,Lower Keys,-81.93091,24.44896,2015-09-13,8.33
O2233,Lower Keys,-81.93091,24.44896,2015-09-14,8.55
O2233,Lower Keys,-81.93091,24.44896,2015-09-15,8.74
O2233,Lower Keys,-81.93091,24.44896,2015-09-16,8.74
O2233,Lower Keys,-81.93091,24.44896,2015-09-17,8.74
O2233,Lower Keys,-81.93091,24.44896,2015-09-18,8.74
O2233,Lower Keys,-81.93091,24.44896,2015-09-19,8.74
O2233,Lower Keys,-81.93091,24.44896,2015-09-20,8.74
O2233,Lower Keys,-81.93091,24.44896,2015-09-21,8.74
O2233,Lower Keys,-81.93091,24.44896,2015-09-22,8.74
O2233,Lower Keys,-81.93091,24.44896,2015-09-23,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-09-24,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-09-25,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-09-26,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-09-27,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-09-28,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-09-29,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-09-30,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-10-01,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-10-02,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-10-03,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-10-04,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-10-05,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-10-06,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-10-07,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-10-08,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-10-09,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-10-10,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-10-11,8.59
O2233,Lower Keys,-81.93091,24.44896,2015-10-12,8.44
O2233,Lower Keys,-81.93091,24.44896,2015-10-13,8.25
O2233,Lower Keys,-81.93091,24.44896,2015-10-14,8.01
O2233,Lower Keys,-81.93091,24.44896,2015-10-15,7.75
O2233,Lower Keys,-81.93091,24.44896,2015-10-16,7.5
O2233,Lower Keys,-81.93091,24.44896,2015-10-17,7.29
O2233,Lower Keys,-81.93091,24.44896,2015-10-18,7.08
O2233,Lower Keys,-81.93091,24.44896,2015-10-19,7.08
O2233,Lower Keys,-81.93091,24.44896,2015-10-20,7.08
O2233,Lower Keys,-81.93091,24.44896,2015-10-21,7.08
O2233,Lower Keys,-81.93091,24.44896,2015-10-22,7.08
O2233,Lower Keys,-81.93091,24.44896,2015-10-23,7.08
O2233,Lower Keys,-81.93091,24.44896,2015-10-24,7.08
O2233,Lower Keys,-81.93091,24.44896,2015-10-25,7.08
O2233,Lower Keys,-81.93091,24.44896,2015-10-26,7.08
O2233,Lower Keys,-81.93091,24.44896,2015-10-27,6.94
O2233,Lower Keys,-81.93091,24.44896,2015-10-28,6.94
O2233,Lower Keys,-81.93091,24.44896,2015-10-29,6.94
O2233,Lower Keys,-81.93091,24.44896,2015-10-30,6.94
O2233,Lower Keys,-81.93091,24.44896,2015-10-31,6.94
O2233,Lower Keys,-81.93091,24.44896,2015-11-01,6.8
O2233,Lower Keys,-81.93091,24.44896,2015-11-02,6.6000000000000005
O2233,Lower Keys,-81.93091,24.44896,2015-11-03,6.37
O2233,Lower Keys,-81.93091,24.44896,2015-11-04,6.13
O2233,Lower Keys,-81.93091,24.44896,2015-11-05,5.89
O2233,Lower Keys,-81.93091,24.44896,2015-11-06,5.63
O2233,Lower Keys,-81.93091,24.44896,2015-11-07,5.38
O2233,Lower Keys,-81.93091,24.44896,2015-11-08,5.17
O2233,Lower Keys,-81.93091,24.44896,2015-11-09,5
O2233,Lower Keys,-81.93091,24.44896,2015-11-10,4.8500000000000005
O2233,Lower Keys,-81.93091,24.44896,2015-11-11,4.7
O2233,Lower Keys,-81.93091,24.44896,2015-11-12,4.54
O2233,Lower Keys,-81.93091,24.44896,2015-11-13,4.3500000000000005
O2233,Lower Keys,-81.93091,24.44896,2015-11-14,4.13
O2233,Lower Keys,-81.93091,24.44896,2015-11-15,3.9
O2233,Lower Keys,-81.93091,24.44896,2015-11-16,3.66
O2233,Lower Keys,-81.93091,24.44896,2015-11-17,3.42
O2233,Lower Keys,-81.93091,24.44896,2015-11-18,3.16
O2233,Lower Keys,-81.93091,24.44896,2015-11-19,2.95
O2233,Lower Keys,-81.93091,24.44896,2015-11-20,2.75
O2233,Lower Keys,-81.93091,24.44896,2015-11-21,2.59
O2233,Lower Keys,-81.93091,24.44896,2015-11-22,2.59
O2233,Lower Keys,-81.93091,24.44896,2015-11-23,2.59
O2233,Lower Keys,-81.93091,24.44896,2015-11-24,2.59
O2233,Lower Keys,-81.93091,24.44896,2015-11-25,2.59
O2233,Lower Keys,-81.93091,24.44896,2015-11-26,2.44
O2233,Lower Keys,-81.93091,24.44896,2015-11-27,2.2800000000000002
O2233,Lower Keys,-81.93091,24.44896,2015-11-28,2.04
O2233,Lower Keys,-81.93091,24.44896,2015-11-29,1.78
O2233,Lower Keys,-81.93091,24.44896,2015-11-30,1.57
O2233,Lower Keys,-81.93091,24.44896,2015-12-01,1.35
O2233,Lower Keys,-81.93091,24.44896,2015-12-02,1.1400000000000001
O2233,Lower Keys,-81.93091,24.44896,2015-12-03,0.9500000000000001
O2233,Lower Keys,-81.93091,24.44896,2015-12-04,0.77
O2233,Lower Keys,-81.93091,24.44896,2015-12-05,0.58
O2233,Lower Keys,-81.93091,24.44896,2015-12-06,0.41000000000000003
O2233,Lower Keys,-81.93091,24.44896,2015-12-07,0.19
O2233,Lower Keys,-81.93091,24.44896,2015-12-08,0
O2233,Lower Keys,-81.93091,24.44896,2015-12-09,0
O2233,Lower Keys,-81.93091,24.44896,2015-12-10,0
O2233,Lower Keys,-81.93091,24.44896,2015-12-11,0
O2233,Lower Keys,-81.93091,24.44896,2015-12-12,0
O2233,Lower Keys,-81.93091,24.44896,2015-12-13,0
O2233,Lower Keys,-81.93091,24.44896,2015-12-14,0
O2233,Lower Keys,-81.93091,24.44896,2015-12-15,0
O2233,Lower Keys,-81.93091,24.44896,2015-12-16,0
