pixel,Species,dens_m2,w_pixel,lon,lat
1889,DLAB,0,0,-80.0750027155939,27.024999541685162
1889,DSTO,0,0,-80.0750027155939,27.024999541685162
1889,EFAS,0,0,-80.0750027155939,27.024999541685162
1889,HCUC,0,0,-80.0750027155939,27.024999541685162
1889,MANG,0,0,-80.0750027155939,27.024999541685162
1889,MARE,0,0,-80.0750027155939,27.024999541685162
1889,MAUR,0,0,-80.0750027155939,27.024999541685162
1889,MCAV,0,0,-80.0750027155939,27.024999541685162
1889,MDEC,0,0,-80.0750027155939,27.024999541685162
1889,MMEA,0,0,-80.0750027155939,27.024999541685162
1889,MYCE,0,0,-80.0750027155939,27.024999541685162
1889,OCUL,0.0125,0.021337126600284497,-80.0750027155939,27.024999541685162
1889,ORBI,0,0,-80.0750027155939,27.024999541685162
1889,PAST,0.0125,1.209190031070694e-4,-80.0750027155939,27.024999541685162
1889,PCLI,0,0,-80.0750027155939,27.024999541685162
1889,PDIV,0,0,-80.0750027155939,27.024999541685162
1889,PFUR,0,0,-80.0750027155939,27.024999541685162
1889,PPOR,0,0,-80.0750027155939,27.024999541685162
1889,PSTR,0,0,-80.0750027155939,27.024999541685162
1889,SCOL,0,0,-80.0750027155939,27.024999541685162
1889,SINT,0,0,-80.0750027155939,27.024999541685162
1889,SOLE,0,0,-80.0750027155939,27.024999541685162
1889,SRAD,0.5625,0.051042796893206545,-80.0750027155939,27.024999541685162
1889,SSID,0,0,-80.0750027155939,27.024999541685162
1980,AAGA,0,0,-80.0750027155939,26.97499954253311
1980,ACER,0,0,-80.0750027155939,26.97499954253311
1980,AGAR,0,0,-80.0750027155939,26.97499954253311
1980,APAL,0,0,-80.0750027155939,26.97499954253311
1980,CNAT,0,0,-80.0750027155939,26.97499954253311
1980,DLAB,0,0,-80.0750027155939,26.97499954253311
1980,DSTO,0,0,-80.0750027155939,26.97499954253311
1980,EFAS,0,0,-80.0750027155939,26.97499954253311
1980,HCUC,0,0,-80.0750027155939,26.97499954253311
1980,MANG,0,0,-80.0750027155939,26.97499954253311
1980,MARE,0,0,-80.0750027155939,26.97499954253311
1980,MAUR,0,0,-80.0750027155939,26.97499954253311
1980,MCAV,0,0,-80.0750027155939,26.97499954253311
1980,MDEC,0,0,-80.0750027155939,26.97499954253311
1980,MMEA,0,0,-80.0750027155939,26.97499954253311
1980,MYCE,0,0,-80.0750027155939,26.97499954253311
1980,OCUL,0,0,-80.0750027155939,26.97499954253311
1980,ORBI,0,0,-80.0750027155939,26.97499954253311
1980,PAST,0,0,-80.0750027155939,26.97499954253311
1980,PCLI,0,0,-80.0750027155939,26.97499954253311
1980,PDIV,0,0,-80.0750027155939,26.97499954253311
